Date,Time,Bag#,CO2 (%),Temperature (deg C)
11/7/2022,10:24:27 AM,Zeroing,NA,30.597
11/7/2022,10:24:29 AM,Zeroing,NA,30.539
11/7/2022,10:24:30 AM,Zeroing,NA,30.581
11/7/2022,10:24:31 AM,Zeroing,NA,30.572
11/7/2022,10:24:32 AM,Zeroing,NA,30.539
11/7/2022,10:24:33 AM,Zeroing,NA,30.556
11/7/2022,10:24:34 AM,Zeroing,NA,30.572
11/7/2022,10:24:35 AM,Zeroing,NA,30.522
11/7/2022,10:24:36 AM,Zeroing,NA,30.531
11/7/2022,10:24:37 AM,Zeroing,NA,30.639
11/7/2022,10:24:38 AM,Zeroing,NA,30.539
11/7/2022,10:24:39 AM,Zeroing,NA,30.614
11/7/2022,10:24:40 AM,Zeroing,NA,30.581
11/7/2022,10:24:41 AM,Zeroing,NA,30.639
11/7/2022,10:24:42 AM,Zeroing,NA,30.597
11/7/2022,10:24:43 AM,Zeroing,NA,30.647
11/7/2022,10:24:44 AM,Zeroing,NA,30.622
11/7/2022,10:24:45 AM,Zeroing,NA,30.572
11/7/2022,10:24:46 AM,Zeroing,NA,30.631
11/7/2022,10:24:47 AM,Zeroing,NA,30.597
11/7/2022,10:24:48 AM,Zeroing,NA,30.597
11/7/2022,10:24:49 AM,Zeroing,NA,30.631
11/7/2022,10:24:50 AM,Zeroing,NA,30.639
11/7/2022,10:24:51 AM,Zeroing,NA,30.656
11/7/2022,10:24:52 AM,Zeroing,NA,30.622
11/7/2022,10:24:53 AM,Zeroing,NA,30.622
11/7/2022,10:24:54 AM,Zeroing,NA,30.606
11/7/2022,10:24:55 AM,Zeroing,NA,30.681
11/7/2022,10:24:56 AM,Zeroing,NA,30.697
11/7/2022,10:24:57 AM,Zeroing,NA,30.664
11/7/2022,10:24:58 AM,Zeroing,NA,30.689
11/7/2022,10:24:59 AM,Zeroing,NA,30.639
11/7/2022,10:25:00 AM,Zeroing,NA,30.672
11/7/2022,10:25:01 AM,Zeroing,NA,30.639
11/7/2022,10:25:02 AM,Zeroing,NA,30.664
11/7/2022,10:25:03 AM,Zeroing,NA,30.614
11/7/2022,10:25:04 AM,Zeroing,NA,30.631
11/7/2022,10:25:05 AM,Zeroing,NA,30.597
11/7/2022,10:25:06 AM,Zeroing,NA,30.647
11/7/2022,10:25:07 AM,Zeroing,NA,30.689
11/7/2022,10:25:08 AM,Zeroing,NA,30.681
11/7/2022,10:25:09 AM,Zeroing,NA,30.672
11/7/2022,10:25:10 AM,Zeroing,NA,30.672
11/7/2022,10:25:11 AM,Zeroing,NA,30.689
11/7/2022,10:25:12 AM,Zeroing,NA,30.656
11/7/2022,10:25:13 AM,Zeroing,NA,30.689
11/7/2022,10:25:14 AM,Zeroing,NA,30.647
11/7/2022,10:25:15 AM,Zeroing,NA,30.681
11/7/2022,10:25:16 AM,Zeroing,NA,30.639
11/7/2022,10:25:17 AM,Zeroing,NA,30.706
11/7/2022,10:25:18 AM,Zeroing,NA,30.664
11/7/2022,10:25:19 AM,Zeroing,NA,30.656
11/7/2022,10:25:20 AM,Zeroing,NA,30.697
11/7/2022,10:25:21 AM,Zeroing,NA,30.689
11/7/2022,10:25:22 AM,Zeroing,NA,30.706
11/7/2022,10:25:23 AM,Zeroing,NA,30.664
11/7/2022,10:25:24 AM,Zeroing,NA,30.697
11/7/2022,10:25:25 AM,Zeroing,NA,30.714
11/7/2022,10:25:26 AM,Zeroing,NA,30.689
11/7/2022,10:25:27 AM,Zeroing,NA,30.722
11/7/2022,10:29:32 AM,0,0.0091,31.055
11/7/2022,10:29:34 AM,0,-0.0048,31.022
11/7/2022,10:29:35 AM,0,0.0068,31.038
11/7/2022,10:29:36 AM,0,-0.0056,31.03
11/7/2022,10:29:37 AM,0,0.0099,31.005
11/7/2022,10:29:38 AM,0,-0.0056,31.005
11/7/2022,10:29:39 AM,0,0.0029,31.038
11/7/2022,10:29:40 AM,0,-0.0071,31.047
11/7/2022,10:29:41 AM,0,0.0045,31.08
11/7/2022,10:29:42 AM,0,-0.0056,31.03
11/7/2022,10:29:43 AM,0,-0.0071,30.988
11/7/2022,10:29:45 AM,0,0.0091,31.072
11/7/2022,10:29:46 AM,0,-0.011,31.097
11/7/2022,10:29:47 AM,0,0.0099,31.03
11/7/2022,10:29:48 AM,0,-0.0071,31.03
11/7/2022,10:29:49 AM,0,0.0091,31.047
11/7/2022,10:29:50 AM,0,-0.0079,31.055
11/7/2022,10:29:51 AM,0,0.0137,31.063
