Date,Time,Bag#,CO2 (%),Temperature (deg C)
11/7/2022,2:33:30 PM,0,-0.0251,32.917
11/7/2022,2:33:32 PM,0,-0.0476,32.909
11/7/2022,2:33:33 PM,0,-0.0321,32.926
11/7/2022,2:33:34 PM,0,-0.0491,32.909
11/7/2022,2:33:35 PM,0,-0.0228,32.859
11/7/2022,2:33:36 PM,0,-0.0468,32.868
11/7/2022,2:33:37 PM,0,-0.0305,32.942
11/7/2022,2:33:38 PM,0,-0.0437,32.893
11/7/2022,2:33:39 PM,0,-0.022,32.859
11/7/2022,2:33:40 PM,0,-0.0499,32.893
11/7/2022,2:33:41 PM,0,-0.0305,32.843
11/7/2022,2:33:42 PM,0,-0.0499,32.876
11/7/2022,2:33:43 PM,0,-0.0328,32.859
11/7/2022,2:33:44 PM,0,-0.0507,32.934
11/7/2022,2:33:45 PM,0,-0.0328,32.893
11/7/2022,2:33:46 PM,0,-0.0491,32.926
11/7/2022,2:33:47 PM,0,-0.0305,32.984
11/7/2022,2:33:48 PM,0,-0.0476,32.893
11/7/2022,2:33:49 PM,0,-0.0328,32.967
11/7/2022,2:33:50 PM,0,-0.0507,32.959
11/7/2022,2:33:51 PM,0,-0.0243,32.868
11/7/2022,2:33:52 PM,0,-0.0452,32.901
11/7/2022,2:33:53 PM,0,-0.0297,32.926
11/7/2022,2:33:54 PM,0,-0.0483,32.926
11/7/2022,2:33:55 PM,0,-0.0328,32.926
11/7/2022,2:33:56 PM,0,-0.0507,32.959
11/7/2022,2:33:57 PM,0,-0.0367,32.967
11/7/2022,2:33:58 PM,0,-0.0507,32.893
11/7/2022,2:33:59 PM,0,-0.0383,32.926
11/7/2022,2:34:00 PM,0,-0.0499,32.942
11/7/2022,2:34:01 PM,0,-0.0305,32.909
11/7/2022,2:34:02 PM,0,-0.0499,32.893
11/7/2022,2:34:03 PM,0,-0.0398,32.934
11/7/2022,2:34:04 PM,0,-0.0584,32.984
11/7/2022,2:34:05 PM,0,-0.039,32.951
11/7/2022,2:34:06 PM,0,-0.0499,32.917
11/7/2022,2:34:07 PM,0,-0.0352,32.851
11/7/2022,2:34:08 PM,0,-0.0545,32.917
11/7/2022,2:34:09 PM,0,-0.039,32.942
11/7/2022,2:34:10 PM,0,-0.0514,33.025
11/7/2022,2:34:11 PM,0,-0.0336,32.992
11/7/2022,2:34:12 PM,0,-0.0476,32.942
11/7/2022,2:34:13 PM,0,-0.0259,32.909
11/7/2022,2:34:14 PM,0,-0.0507,32.942
11/7/2022,2:34:15 PM,0,-0.0259,32.876
11/7/2022,2:34:16 PM,0,-0.046,32.851
11/7/2022,2:34:17 PM,0,-0.0336,32.976
11/7/2022,2:34:18 PM,0,-0.0514,32.951
11/7/2022,2:34:19 PM,0,-0.0344,32.934
11/7/2022,2:34:20 PM,0,-0.0452,32.868
11/7/2022,2:34:21 PM,0,-0.0297,32.884
11/7/2022,2:34:22 PM,0,-0.0483,32.909
11/7/2022,2:34:23 PM,0,-0.0336,32.909
11/7/2022,2:34:24 PM,0,-0.0445,32.926
11/7/2022,2:34:25 PM,0,-0.0243,32.876
11/7/2022,2:34:26 PM,0,-0.0429,32.934
11/7/2022,2:34:27 PM,0,-0.0282,32.926
11/7/2022,2:34:28 PM,0,-0.046,32.917
11/7/2022,2:34:29 PM,0,-0.0305,32.834
11/7/2022,2:34:30 PM,0,-0.046,32.992
11/7/2022,2:34:31 PM,0,-0.029,32.934
11/7/2022,2:34:32 PM,0,-0.0437,32.984
11/7/2022,2:34:33 PM,0,-0.0297,32.959
11/7/2022,2:34:34 PM,0,-0.0468,32.967
11/7/2022,2:34:35 PM,0,-0.0328,32.951
11/7/2022,2:34:36 PM,0,-0.0468,32.884
11/7/2022,2:34:37 PM,0,-0.0305,32.893
11/7/2022,2:34:38 PM,0,-0.0491,32.934
11/7/2022,2:34:39 PM,0,-0.0406,32.959
11/7/2022,2:34:40 PM,0,-0.0476,32.868
11/7/2022,2:34:41 PM,0,-0.0313,32.926
11/7/2022,2:34:42 PM,0,-0.0375,32.893
11/7/2022,2:34:43 PM,0,-0.0274,32.976
11/7/2022,2:34:44 PM,0,-0.0452,32.934
11/7/2022,2:34:45 PM,0,-0.0321,32.901
11/7/2022,2:34:46 PM,0,-0.0452,32.901
11/7/2022,2:34:47 PM,0,-0.0305,32.859
11/7/2022,2:34:48 PM,0,-0.0476,32.926
11/7/2022,2:34:49 PM,0,-0.0421,32.926
11/7/2022,2:34:50 PM,0,-0.046,32.951
11/7/2022,2:34:51 PM,0,-0.0344,32.934
11/7/2022,2:34:52 PM,0,-0.0545,32.926
11/7/2022,2:34:53 PM,0,-0.0321,32.926
11/7/2022,2:34:54 PM,0,-0.0522,32.934
11/7/2022,2:34:55 PM,0,-0.0383,32.959
11/7/2022,2:34:56 PM,0,-0.0429,32.926
11/7/2022,2:34:57 PM,0,-0.0406,32.942
11/7/2022,2:34:58 PM,0,-0.0437,32.901
11/7/2022,2:34:59 PM,0,-0.0328,32.893
11/7/2022,2:35:00 PM,0,-0.0452,33.009
11/7/2022,2:35:01 PM,0,-0.029,32.926
11/7/2022,2:35:02 PM,0,-0.0491,32.917
11/7/2022,2:35:03 PM,0,-0.0367,32.967
11/7/2022,2:35:04 PM,0,-0.0483,32.917
11/7/2022,2:35:05 PM,0,-0.0359,32.926
11/7/2022,2:35:06 PM,0,-0.0452,32.976
11/7/2022,2:35:07 PM,0,-0.0414,32.959
11/7/2022,2:35:08 PM,0,-0.0499,32.901
11/7/2022,2:35:09 PM,0,-0.0375,32.851
11/7/2022,2:35:10 PM,0,-0.0514,32.976
11/7/2022,2:35:11 PM,0,-0.0313,32.909
11/7/2022,2:35:12 PM,0,-0.0522,32.926
11/7/2022,2:35:13 PM,0,-0.039,32.992
11/7/2022,2:35:14 PM,0,-0.0491,32.942
11/7/2022,2:35:15 PM,0,-0.0406,32.959
11/7/2022,2:35:16 PM,0,-0.046,32.976
11/7/2022,2:35:17 PM,0,-0.0437,32.909
11/7/2022,2:35:18 PM,0,-0.0483,32.992
11/7/2022,2:35:19 PM,0,-0.0328,32.909
11/7/2022,2:35:20 PM,0,-0.0414,32.893
11/7/2022,2:35:21 PM,0,-0.0328,32.959
11/7/2022,2:35:22 PM,0,-0.0414,32.934
11/7/2022,2:35:23 PM,0,-0.0313,32.884
11/7/2022,2:35:24 PM,0,-0.0445,32.851
11/7/2022,2:35:25 PM,0,-0.0282,32.851
11/7/2022,2:35:26 PM,0,-0.0445,32.934
11/7/2022,2:35:27 PM,0,-0.039,32.967
11/7/2022,2:35:28 PM,0,-0.0452,32.976
11/7/2022,2:35:29 PM,0,-0.0352,32.901
11/7/2022,2:35:30 PM,0,-0.0491,32.926
11/7/2022,2:35:31 PM,0,-0.0321,32.976
11/7/2022,2:35:32 PM,0,-0.0491,32.934
11/7/2022,2:35:33 PM,0,-0.0344,32.859
11/7/2022,2:35:34 PM,0,-0.0414,32.976
11/7/2022,2:35:35 PM,0,-0.0367,33.001
11/7/2022,2:35:36 PM,0,-0.0476,32.926
11/7/2022,2:35:37 PM,0,-0.0383,32.917
11/7/2022,2:35:38 PM,0,-0.0499,32.951
11/7/2022,2:35:39 PM,0,-0.0383,32.942
11/7/2022,2:35:40 PM,0,-0.0476,32.976
11/7/2022,2:35:41 PM,0,-0.029,32.992
11/7/2022,2:35:42 PM,0,-0.0507,32.934
11/7/2022,2:35:43 PM,0,-0.0352,32.876
11/7/2022,2:35:44 PM,0,-0.046,32.934
11/7/2022,2:35:45 PM,0,-0.0398,32.901
11/7/2022,2:35:46 PM,0,-0.0452,32.967
11/7/2022,2:35:47 PM,0,-0.0321,32.909
11/7/2022,2:35:48 PM,0,-0.0483,32.976
11/7/2022,2:35:49 PM,0,-0.0305,32.951
11/7/2022,2:35:50 PM,0,-0.0507,32.951
11/7/2022,2:35:51 PM,0,-0.0297,32.893
11/7/2022,2:35:52 PM,0,-0.0445,32.992
11/7/2022,2:35:53 PM,0,-0.0297,32.951
11/7/2022,2:35:54 PM,0,-0.0445,32.967
11/7/2022,2:35:55 PM,0,-0.0305,32.917
11/7/2022,2:35:56 PM,0,-0.0468,32.942
11/7/2022,2:35:57 PM,0,-0.0367,32.942
11/7/2022,2:35:58 PM,0,-0.046,32.942
11/7/2022,2:35:59 PM,0,-0.0359,33.025
11/7/2022,2:36:00 PM,0,-0.046,32.901
11/7/2022,2:36:01 PM,0,-0.039,32.893
11/7/2022,2:36:02 PM,0,-0.0476,32.926
11/7/2022,2:36:03 PM,0,-0.0344,32.951
11/7/2022,2:36:04 PM,0,-0.0437,32.942
11/7/2022,2:36:05 PM,0,-0.0336,33.009
11/7/2022,2:36:06 PM,0,-0.0468,32.926
11/7/2022,2:36:07 PM,0,-0.0274,32.868
11/7/2022,2:36:08 PM,0,-0.0476,32.976
11/7/2022,2:36:09 PM,0,-0.029,32.909
11/7/2022,2:36:10 PM,0,-0.0476,32.868
11/7/2022,2:36:11 PM,0,-0.0359,32.984
11/7/2022,2:36:12 PM,0,-0.0553,32.942
11/7/2022,2:36:13 PM,0,-0.0328,32.984
11/7/2022,2:36:14 PM,0,-0.0476,32.926
11/7/2022,2:36:15 PM,0,-0.0367,32.984
11/7/2022,2:36:16 PM,0,-0.0468,32.917
11/7/2022,2:36:17 PM,0,-0.0375,32.959
11/7/2022,2:36:18 PM,0,-0.0514,32.967
11/7/2022,2:36:19 PM,0,-0.0421,32.884
11/7/2022,2:36:20 PM,0,-0.0437,32.934
11/7/2022,2:36:21 PM,0,-0.0359,32.893
11/7/2022,2:36:22 PM,0,-0.0468,32.893
11/7/2022,2:36:23 PM,0,-0.0375,32.893
11/7/2022,2:36:24 PM,0,-0.0522,32.934
11/7/2022,2:36:25 PM,0,-0.0398,32.959
11/7/2022,2:36:26 PM,0,-0.0468,32.942
11/7/2022,2:36:27 PM,0,-0.0336,32.901
11/7/2022,2:36:28 PM,0,-0.0383,32.926
11/7/2022,2:36:29 PM,0,-0.0313,32.876
11/7/2022,2:36:30 PM,0,-0.046,32.951
11/7/2022,2:36:31 PM,0,-0.0328,32.901
11/7/2022,2:36:32 PM,0,-0.0476,32.951
11/7/2022,2:36:33 PM,0,-0.0328,32.942
11/7/2022,2:36:34 PM,0,-0.039,32.859
11/7/2022,2:36:35 PM,0,-0.0359,32.934
11/7/2022,2:36:36 PM,0,-0.0491,32.942
11/7/2022,2:36:37 PM,0,-0.0297,32.926
11/7/2022,2:36:38 PM,0,-0.0344,32.976
11/7/2022,2:36:39 PM,0,-0.0352,32.868
