Date,Time,Bag#,CO2 (%),Temperature (deg C)
11/7/2022,2:40:48 PM,0,-0.0398,32.843
11/7/2022,2:40:50 PM,0,-0.0514,32.876
11/7/2022,2:40:51 PM,0,-0.0421,32.909
11/7/2022,2:40:52 PM,0,-0.0483,32.876
11/7/2022,2:40:53 PM,0,-0.039,32.893
11/7/2022,2:40:54 PM,0,-0.0499,32.801
11/7/2022,2:40:55 PM,0,-0.0398,32.859
11/7/2022,2:40:56 PM,0,-0.0429,32.834
11/7/2022,2:40:57 PM,0,-0.0359,32.851
11/7/2022,2:40:58 PM,0,-0.0437,32.818
11/7/2022,2:40:59 PM,0,-0.0468,32.818
11/7/2022,2:41:00 PM,0,-0.0468,32.868
11/7/2022,2:41:01 PM,0,-0.046,32.876
11/7/2022,2:41:02 PM,0,-0.0499,32.884
11/7/2022,2:41:03 PM,0,-0.0406,32.809
11/7/2022,2:41:04 PM,0,-0.0514,32.851
11/7/2022,2:41:05 PM,0,-0.0452,32.876
11/7/2022,2:41:06 PM,0,-0.0522,32.793
11/7/2022,2:41:07 PM,0,-0.0476,32.843
11/7/2022,2:41:08 PM,0,-0.0507,32.876
11/7/2022,2:41:09 PM,0,-0.0414,32.868
11/7/2022,2:41:10 PM,0,-0.0499,32.801
11/7/2022,2:41:11 PM,0,-0.0445,32.818
11/7/2022,2:41:12 PM,0,-0.0514,32.801
11/7/2022,2:41:13 PM,0,-0.0429,32.868
11/7/2022,2:41:14 PM,0,-0.0514,32.784
11/7/2022,2:41:15 PM,0,-0.0445,32.884
11/7/2022,2:41:16 PM,0,-0.0507,32.884
11/7/2022,2:41:17 PM,0,-0.0406,32.809
11/7/2022,2:41:18 PM,0,-0.0522,32.876
11/7/2022,2:41:19 PM,0,-0.039,32.909
11/7/2022,2:41:20 PM,0,-0.0445,32.851
11/7/2022,2:41:21 PM,0,-0.0367,32.801
11/7/2022,2:41:22 PM,0,-0.0507,32.818
11/7/2022,2:41:23 PM,0,-0.0359,32.809
11/7/2022,2:41:24 PM,0,-0.0507,32.851
11/7/2022,2:41:25 PM,0,-0.0328,32.884
11/7/2022,2:41:26 PM,0,-0.0483,32.859
11/7/2022,2:41:27 PM,0,-0.0359,32.876
11/7/2022,2:41:28 PM,0,-0.0491,32.776
11/7/2022,2:41:29 PM,0,-0.0414,32.859
11/7/2022,2:41:30 PM,0,-0.0445,32.834
11/7/2022,2:41:31 PM,0,-0.0429,32.876
11/7/2022,2:41:32 PM,0,-0.0406,32.793
11/7/2022,2:41:33 PM,0,-0.0398,32.893
11/7/2022,2:41:34 PM,0,-0.0491,32.884
11/7/2022,2:41:35 PM,0,-0.0445,32.834
11/7/2022,2:41:36 PM,0,-0.0476,32.884
11/7/2022,2:41:37 PM,0,-0.0421,32.859
11/7/2022,2:41:38 PM,0,-0.0476,32.743
11/7/2022,2:41:39 PM,0,-0.039,32.801
11/7/2022,2:41:40 PM,0,-0.0476,32.917
11/7/2022,2:41:41 PM,0,-0.046,32.901
11/7/2022,2:41:42 PM,0,-0.046,32.818
