Date,Time,Bag#,CO2 (%),Temperature (deg C)
3/19/2023,11:32:53 AM,Zeroing,NA,32.02
3/19/2023,11:32:54 AM,Zeroing,NA,32.053
3/19/2023,11:32:55 AM,Zeroing,NA,32.136
3/19/2023,11:32:56 AM,Zeroing,NA,32.12
3/19/2023,11:32:57 AM,Zeroing,NA,32.07
3/19/2023,11:32:58 AM,Zeroing,NA,32.095
3/19/2023,11:32:59 AM,Zeroing,NA,32.12
3/19/2023,11:33:00 AM,Zeroing,NA,32.07
3/19/2023,11:33:01 AM,Zeroing,NA,32.128
3/19/2023,11:33:02 AM,Zeroing,NA,31.987
3/19/2023,11:33:03 AM,Zeroing,NA,32.045
3/19/2023,11:33:04 AM,Zeroing,NA,32.111
3/19/2023,11:33:05 AM,Zeroing,NA,31.995
3/19/2023,11:33:06 AM,Zeroing,NA,31.978
3/19/2023,11:33:07 AM,Zeroing,NA,32.045
3/19/2023,11:33:08 AM,Zeroing,NA,32.028
3/19/2023,11:33:09 AM,Zeroing,NA,32.028
3/19/2023,11:33:10 AM,Zeroing,NA,32.011
3/19/2023,11:33:11 AM,Zeroing,NA,32.036
3/19/2023,11:33:12 AM,Zeroing,NA,32.02
3/19/2023,11:33:13 AM,Zeroing,NA,31.995
3/19/2023,11:33:14 AM,Zeroing,NA,32.061
3/19/2023,11:33:15 AM,Zeroing,NA,32.02
3/19/2023,11:33:16 AM,Zeroing,NA,31.987
3/19/2023,11:33:17 AM,Zeroing,NA,32.003
3/19/2023,11:33:18 AM,Zeroing,NA,32.036
3/19/2023,11:33:19 AM,Zeroing,NA,32.036
3/19/2023,11:33:20 AM,Zeroing,NA,32.011
3/19/2023,11:33:21 AM,Zeroing,NA,32.061
3/19/2023,11:33:22 AM,Zeroing,NA,32.078
3/19/2023,11:33:23 AM,Zeroing,NA,31.953
3/19/2023,11:33:24 AM,Zeroing,NA,32.02
3/19/2023,11:33:25 AM,Zeroing,NA,31.995
3/19/2023,11:33:26 AM,Zeroing,NA,32.045
3/19/2023,11:33:27 AM,Zeroing,NA,32.028
3/19/2023,11:33:28 AM,Zeroing,NA,32.036
3/19/2023,11:33:29 AM,Zeroing,NA,32.028
3/19/2023,11:33:30 AM,Zeroing,NA,31.887
3/19/2023,11:33:31 AM,Zeroing,NA,32.011
3/19/2023,11:33:32 AM,Zeroing,NA,31.92
3/19/2023,11:33:33 AM,Zeroing,NA,31.92
3/19/2023,11:33:34 AM,Zeroing,NA,31.87
3/19/2023,11:33:35 AM,Zeroing,NA,31.945
3/19/2023,11:33:36 AM,Zeroing,NA,32.003
3/19/2023,11:33:37 AM,Zeroing,NA,31.937
3/19/2023,11:33:38 AM,Zeroing,NA,31.928
3/19/2023,11:33:39 AM,Zeroing,NA,31.912
3/19/2023,11:33:40 AM,Zeroing,NA,31.962
3/19/2023,11:33:41 AM,Zeroing,NA,31.953
3/19/2023,11:33:42 AM,Zeroing,NA,31.92
3/19/2023,11:33:43 AM,Zeroing,NA,31.92
3/19/2023,11:33:44 AM,Zeroing,NA,31.953
3/19/2023,11:33:45 AM,Zeroing,NA,31.937
3/19/2023,11:33:46 AM,Zeroing,NA,31.953
3/19/2023,11:33:47 AM,Zeroing,NA,31.92
3/19/2023,11:33:48 AM,Zeroing,NA,31.903
3/19/2023,11:33:49 AM,Zeroing,NA,31.912
3/19/2023,11:33:50 AM,Zeroing,NA,31.912
3/19/2023,11:33:51 AM,Zeroing,NA,31.962
3/19/2023,11:33:52 AM,Zeroing,NA,31.87
3/19/2023,11:34:38 AM,0,0.0128,31.754
3/19/2023,11:34:40 AM,0,-0.0026,31.804
3/19/2023,11:34:41 AM,0,0.0105,31.82
3/19/2023,11:34:42 AM,0,-0.0073,31.737
3/19/2023,11:34:43 AM,0,0.0113,31.762
3/19/2023,11:34:44 AM,0,0.0724,31.895
3/19/2023,11:34:45 AM,0,1.3604,31.812
3/19/2023,11:34:46 AM,0,3.3263,31.72
3/19/2023,11:34:47 AM,0,5.2129,31.779
3/19/2023,11:34:48 AM,0,7.0117,31.695
3/19/2023,11:34:49 AM,0,8.6909,31.754
3/19/2023,11:34:50 AM,0,9.6669,31.829
