Date,Time,Bag#,CO2 (%),Temperature (deg C)
2019-07-02,8:19:13 PM,Zeroing,NA,36.8
2019-07-02,8:19:15 PM,Zeroing,NA,36.8
2019-07-02,8:19:16 PM,Zeroing,NA,36.8
2019-07-02,8:19:17 PM,Zeroing,NA,36.8
2019-07-02,8:19:18 PM,Zeroing,NA,36.7
2019-07-02,8:19:19 PM,Zeroing,NA,36.7
2019-07-02,8:19:20 PM,Zeroing,NA,36.8
2019-07-02,8:19:21 PM,Zeroing,NA,36.7
2019-07-02,8:19:22 PM,Zeroing,NA,36.7
2019-07-02,8:19:23 PM,Zeroing,NA,36.8
2019-07-02,8:19:24 PM,Zeroing,NA,36.7
2019-07-02,8:19:25 PM,Zeroing,NA,36.8
2019-07-02,8:19:26 PM,Zeroing,NA,36.8
2019-07-02,8:19:27 PM,Zeroing,NA,36.8
2019-07-02,8:19:28 PM,Zeroing,NA,36.8
2019-07-02,8:19:29 PM,Zeroing,NA,36.8
2019-07-02,8:19:30 PM,Zeroing,NA,36.8
2019-07-02,8:19:31 PM,Zeroing,NA,36.8
2019-07-02,8:19:32 PM,Zeroing,NA,36.7
2019-07-02,8:19:33 PM,Zeroing,NA,36.8
2019-07-02,8:19:34 PM,Zeroing,NA,36.8
2019-07-02,8:19:35 PM,Zeroing,NA,36.7
2019-07-02,8:19:36 PM,Zeroing,NA,36.7
2019-07-02,8:19:37 PM,Zeroing,NA,36.9
2019-07-02,8:19:38 PM,Zeroing,NA,36.7
2019-07-02,8:19:39 PM,Zeroing,NA,36.7
2019-07-02,8:19:40 PM,Zeroing,NA,36.7
2019-07-02,8:19:41 PM,Zeroing,NA,36.7
2019-07-02,8:19:42 PM,Zeroing,NA,36.7
2019-07-02,8:19:43 PM,Zeroing,NA,36.8
2019-07-02,8:19:56 PM,0,-0.02,36.7
2019-07-02,8:19:58 PM,0,-0.02,36.9
2019-07-02,8:20:20 PM,0,16.03,36.8
2019-07-02,8:20:22 PM,0,16.1,36.8
2019-07-02,8:20:23 PM,0,16.23,36.8
2019-07-02,8:20:24 PM,0,16.25,36.8
2019-07-02,8:20:25 PM,0,16.25,36.8
2019-07-02,8:20:26 PM,0,16.19,36.8
