Date,Time,Bag#,CO2 (%),Temperature (deg C)
2019-07-02,8:13:46 PM,Zeroing,NA,36.6
2019-07-02,8:13:48 PM,Zeroing,NA,36.6
2019-07-02,8:13:49 PM,Zeroing,NA,36.6
2019-07-02,8:13:50 PM,Zeroing,NA,36.6
2019-07-02,8:13:51 PM,Zeroing,NA,36.6
2019-07-02,8:13:52 PM,Zeroing,NA,36.5
2019-07-02,8:13:53 PM,Zeroing,NA,36.6
2019-07-02,8:13:54 PM,Zeroing,NA,36.6
2019-07-02,8:13:55 PM,Zeroing,NA,36.6
2019-07-02,8:13:56 PM,Zeroing,NA,36.6
2019-07-02,8:13:57 PM,Zeroing,NA,36.6
2019-07-02,8:13:58 PM,Zeroing,NA,36.6
2019-07-02,8:13:59 PM,Zeroing,NA,36.5
2019-07-02,8:14:00 PM,Zeroing,NA,36.6
2019-07-02,8:14:01 PM,Zeroing,NA,36.6
2019-07-02,8:14:02 PM,Zeroing,NA,36.5
2019-07-02,8:14:03 PM,Zeroing,NA,36.6
2019-07-02,8:14:04 PM,Zeroing,NA,36.6
2019-07-02,8:14:05 PM,Zeroing,NA,36.6
2019-07-02,8:14:06 PM,Zeroing,NA,36.5
2019-07-02,8:14:07 PM,Zeroing,NA,36.6
2019-07-02,8:14:08 PM,Zeroing,NA,36.6
2019-07-02,8:14:09 PM,Zeroing,NA,36.6
2019-07-02,8:14:10 PM,Zeroing,NA,36.5
2019-07-02,8:14:11 PM,Zeroing,NA,36.5
2019-07-02,8:14:12 PM,Zeroing,NA,36.5
2019-07-02,8:14:13 PM,Zeroing,NA,36.6
2019-07-02,8:14:14 PM,Zeroing,NA,36.6
2019-07-02,8:14:15 PM,Zeroing,NA,36.5
2019-07-02,8:14:16 PM,Zeroing,NA,36.6
2019-07-02,8:14:44 PM,0,0.01,36.6
2019-07-02,8:14:46 PM,0,-0.03,36.6
2019-07-02,8:14:47 PM,0,-0.02,36.6
2019-07-02,8:14:48 PM,0,0.02,36.6
2019-07-02,8:14:49 PM,0,-0.03,36.6
2019-07-02,8:14:50 PM,0,-0.02,36.6
2019-07-02,8:14:51 PM,0,0.02,36.6
2019-07-02,8:14:52 PM,0,-0.0,36.6
2019-07-02,8:14:53 PM,0,-0.01,36.6
2019-07-02,8:14:54 PM,0,0.03,36.6
2019-07-02,8:14:55 PM,0,0.03,36.5
2019-07-02,8:14:56 PM,0,0.0,36.6
2019-07-02,8:14:57 PM,0,0.01,36.6
2019-07-02,8:14:58 PM,0,0.03,36.6
2019-07-02,8:14:59 PM,0,-0.01,36.6
2019-07-02,8:15:00 PM,0,-0.04,36.5
2019-07-02,8:15:01 PM,0,-0.05,36.6
2019-07-02,8:15:02 PM,0,-0.04,36.6
2019-07-02,8:15:03 PM,0,-0.02,36.6
2019-07-02,8:15:04 PM,0,-0.03,36.6
2019-07-02,8:15:05 PM,0,0.01,36.6
2019-07-02,8:15:06 PM,0,0.03,36.6
2019-07-02,8:15:07 PM,0,0.03,36.6
2019-07-02,8:15:08 PM,0,0.02,36.6
2019-07-02,8:15:09 PM,0,-0.0,36.6
2019-07-02,8:15:10 PM,0,0.02,36.6
2019-07-02,8:15:11 PM,0,0.03,36.6
2019-07-02,8:15:12 PM,0,0.01,36.6
2019-07-02,8:15:13 PM,0,-0.02,36.6
2019-07-02,8:15:14 PM,0,-0.02,36.6
2019-07-02,8:15:15 PM,0,-0.03,36.6
2019-07-02,8:15:16 PM,0,0.01,36.6
2019-07-02,8:15:17 PM,0,0.0,36.6
2019-07-02,8:15:18 PM,0,-0.01,36.6
2019-07-02,8:15:19 PM,0,-0.0,36.5
2019-07-02,8:15:20 PM,0,-0.65,154.1
