Time,Latitude (deg),Longitude (deg),Altitude (m),GPS Speed (km/h),Vehicle speed (km/h),Engine RPM (RPM),Acceleration (m/s²),Fuel rate (l/hr),Intake air temperature (C),Mass air flow rate (g/s),Intake manifold absolute pressure (kPa),Barometric pressure (kPa),Fuel/Air commanded equivalence ratio,Ambient air temperature (C)
11-15-2019 02:32:19.4143 PM,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0
11-15-2019 02:32:20.4145 PM,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0
11-15-2019 02:32:21.4148 PM,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0
11-15-2019 02:32:22.4151 PM,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0
11-15-2019 02:32:23.4160 PM,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0
11-15-2019 02:32:24.4156 PM,0.0,0.0,0.0,0.0,0,644.5,6.106227e-16,0.0,19,2.52,33,101,1.003114,19
11-15-2019 02:32:25.4153 PM,0.0,0.0,0.0,0.0,0,646.5,6.106227e-16,0.8687093,18,2.62,33,101,1.003114,18
11-15-2019 02:32:26.4154 PM,0.0,0.0,0.0,0.0,0,646.5,6.106227e-16,0.8687093,18,2.62,33,101,1.003114,18
11-15-2019 02:32:27.4155 PM,0.0,0.0,0.0,0.0,0,646.5,6.106227e-16,0.8687093,18,2.62,33,101,1.003114,18
11-15-2019 02:32:28.4156 PM,0.0,0.0,0.0,0.0,0,642.5,6.106227e-16,0.8454995,18,2.55,32,101,1.003114,18
11-15-2019 02:32:29.4157 PM,0.0,0.0,0.0,0.0,0,642.5,6.106227e-16,0.8454995,18,2.55,32,101,1.003114,18
11-15-2019 02:32:30.4169 PM,0.0,0.0,0.0,0.0,0,654.25,6.106227e-16,0.8587622,18,2.59,32,101,1.003114,18
11-15-2019 02:32:31.4163 PM,0.0,0.0,0.0,0.0,0,663.0,6.106227e-16,0.881972,18,2.66,33,101,1.003114,18
11-15-2019 02:32:32.4163 PM,0.0,0.0,0.0,0.0,0,663.0,6.106227e-16,0.881972,18,2.66,33,101,1.003114,18
11-15-2019 02:32:33.4168 PM,0.0,0.0,0.0,0.0,0,663.0,6.106227e-16,0.881972,18,2.66,33,101,1.003114,18
11-15-2019 02:32:34.4181 PM,0.0,0.0,0.0,0.0,0,647.5,6.106227e-16,0.8687093,18,2.62,32,101,1.003114,18
11-15-2019 02:32:35.4179 PM,0.0,0.0,0.0,0.0,0,647.5,6.106227e-16,0.8687093,18,2.62,32,101,1.003114,18
11-15-2019 02:32:36.4183 PM,0.0,0.0,0.0,0.0,0,650.5,6.106227e-16,0.8587622,18,2.59,32,101,1.003114,18
11-15-2019 02:32:37.4185 PM,0.0,0.0,0.0,0.0,0,654.25,6.106227e-16,0.8687093,18,2.62,32,101,1.003114,18
11-15-2019 02:32:38.4185 PM,0.0,0.0,0.0,0.0,0,654.25,6.106227e-16,0.8687093,18,2.62,32,101,1.003114,18
11-15-2019 02:32:39.4186 PM,0.0,0.0,0.0,0.0,0,654.25,6.106227e-16,0.8687093,18,2.62,32,101,1.003114,18
11-15-2019 02:32:40.4189 PM,0.0,0.0,0.0,0.0,0,667.0,6.106227e-16,0.881972,18,2.66,32,100,1.003114,18
11-15-2019 02:32:41.4189 PM,0.0,0.0,0.0,0.0,0,660.25,6.106227e-16,0.881972,17,2.66,33,101,1.003114,17
11-15-2019 02:32:42.4194 PM,0.0,0.0,0.0,0.0,0,664.0,6.106227e-16,0.9018661,17,2.72,32,101,1.003114,17
11-15-2019 02:32:43.4193 PM,0.0,0.0,0.0,0.0,0,664.0,6.106227e-16,0.9018661,17,2.72,32,101,1.003114,17
11-15-2019 02:32:44.4196 PM,0.0,0.0,0.0,0.0,0,664.0,6.106227e-16,0.9018661,17,2.72,32,101,1.003114,17
11-15-2019 02:32:45.4197 PM,0.0,0.0,0.0,0.0,0,664.0,6.106227e-16,0.9018661,17,2.72,32,101,1.003114,17
11-15-2019 02:32:46.4198 PM,0.0,0.0,0.0,0.0,0,664.0,6.106227e-16,0.9018661,17,2.72,32,101,1.003114,17
11-15-2019 02:32:47.4198 PM,0.0,0.0,0.0,0.0,0,664.0,6.106227e-16,0.9018661,17,2.72,32,101,1.003114,17
