Date,Time,Bag#,CO2 (%),Temperature (deg C)
10/21/2022,5:06:21 PM,Zeroing,NA,34.894
10/21/2022,5:06:22 PM,Zeroing,NA,34.894
10/21/2022,5:06:23 PM,Zeroing,NA,34.894
10/21/2022,5:06:24 PM,Zeroing,NA,34.894
10/21/2022,5:06:25 PM,Zeroing,NA,34.894
10/21/2022,5:06:26 PM,Zeroing,NA,34.894
10/21/2022,5:06:27 PM,Zeroing,NA,34.902
10/21/2022,5:06:28 PM,Zeroing,NA,34.902
10/21/2022,5:06:29 PM,Zeroing,NA,34.894
10/21/2022,5:06:30 PM,Zeroing,NA,34.902
10/21/2022,5:06:31 PM,Zeroing,NA,34.894
10/21/2022,5:06:32 PM,Zeroing,NA,34.894
10/21/2022,5:06:33 PM,Zeroing,NA,34.894
10/21/2022,5:06:34 PM,Zeroing,NA,34.894
10/21/2022,5:06:35 PM,Zeroing,NA,34.894
10/21/2022,5:06:36 PM,Zeroing,NA,34.894
10/21/2022,5:06:37 PM,Zeroing,NA,34.894
10/21/2022,5:06:38 PM,Zeroing,NA,34.894
10/21/2022,5:06:39 PM,Zeroing,NA,34.894
10/21/2022,5:06:40 PM,Zeroing,NA,34.902
10/21/2022,5:06:41 PM,Zeroing,NA,34.91
10/21/2022,5:06:42 PM,Zeroing,NA,34.902
10/21/2022,5:06:43 PM,Zeroing,NA,34.894
10/21/2022,5:06:44 PM,Zeroing,NA,34.894
10/21/2022,5:06:45 PM,Zeroing,NA,34.894
10/21/2022,5:06:46 PM,Zeroing,NA,34.894
10/21/2022,5:06:47 PM,Zeroing,NA,34.894
10/21/2022,5:06:48 PM,Zeroing,NA,34.894
10/21/2022,5:06:49 PM,Zeroing,NA,34.902
10/21/2022,5:06:50 PM,Zeroing,NA,34.894
10/21/2022,5:06:51 PM,Zeroing,NA,34.902
10/21/2022,5:06:52 PM,Zeroing,NA,34.894
10/21/2022,5:06:53 PM,Zeroing,NA,34.894
10/21/2022,5:06:54 PM,Zeroing,NA,34.902
10/21/2022,5:06:55 PM,Zeroing,NA,34.894
10/21/2022,5:06:56 PM,Zeroing,NA,34.894
10/21/2022,5:06:57 PM,Zeroing,NA,34.894
10/21/2022,5:06:58 PM,Zeroing,NA,34.894
10/21/2022,5:06:59 PM,Zeroing,NA,34.894
10/21/2022,5:07:00 PM,Zeroing,NA,34.894
10/21/2022,5:07:01 PM,Zeroing,NA,34.894
10/21/2022,5:07:02 PM,Zeroing,NA,34.894
10/21/2022,5:07:03 PM,Zeroing,NA,34.902
10/21/2022,5:07:04 PM,Zeroing,NA,34.902
10/21/2022,5:07:05 PM,Zeroing,NA,34.894
10/21/2022,5:07:06 PM,Zeroing,NA,34.894
10/21/2022,5:07:07 PM,Zeroing,NA,34.894
10/21/2022,5:07:08 PM,Zeroing,NA,34.894
10/21/2022,5:07:09 PM,Zeroing,NA,34.894
10/21/2022,5:07:10 PM,Zeroing,NA,34.894
10/21/2022,5:07:11 PM,Zeroing,NA,34.902
10/21/2022,5:07:12 PM,Zeroing,NA,34.894
10/21/2022,5:07:13 PM,Zeroing,NA,34.894
10/21/2022,5:07:14 PM,Zeroing,NA,34.894
10/21/2022,5:07:15 PM,Zeroing,NA,34.894
10/21/2022,5:07:16 PM,Zeroing,NA,34.894
10/21/2022,5:07:17 PM,Zeroing,NA,34.894
10/21/2022,5:07:18 PM,Zeroing,NA,34.894
10/21/2022,5:07:19 PM,Zeroing,NA,34.902
10/21/2022,5:07:20 PM,Zeroing,NA,34.894
