Date,Time,Bag#,CO2 (%),Temperature (deg C)
3/20/2023,2:55:40 PM,Zeroing,NA,38.425
3/20/2023,2:55:41 PM,Zeroing,NA,38.466
3/20/2023,2:55:42 PM,Zeroing,NA,38.417
3/20/2023,2:55:43 PM,Zeroing,NA,38.417
3/20/2023,2:55:44 PM,Zeroing,NA,38.45
3/20/2023,2:55:45 PM,Zeroing,NA,38.4
3/20/2023,2:55:46 PM,Zeroing,NA,38.441
3/20/2023,2:55:47 PM,Zeroing,NA,38.433
3/20/2023,2:55:48 PM,Zeroing,NA,38.441
3/20/2023,2:55:49 PM,Zeroing,NA,38.433
3/20/2023,2:55:50 PM,Zeroing,NA,38.441
3/20/2023,2:55:51 PM,Zeroing,NA,38.466
3/20/2023,2:55:52 PM,Zeroing,NA,38.359
3/20/2023,2:55:53 PM,Zeroing,NA,38.45
3/20/2023,2:55:54 PM,Zeroing,NA,38.45
3/20/2023,2:55:55 PM,Zeroing,NA,38.499
3/20/2023,2:55:56 PM,Zeroing,NA,38.392
3/20/2023,2:55:57 PM,Zeroing,NA,38.417
3/20/2023,2:55:58 PM,Zeroing,NA,38.433
3/20/2023,2:55:59 PM,Zeroing,NA,38.45
3/20/2023,2:56:00 PM,Zeroing,NA,38.425
3/20/2023,2:56:01 PM,Zeroing,NA,38.499
3/20/2023,2:56:02 PM,Zeroing,NA,38.4
3/20/2023,2:56:03 PM,Zeroing,NA,38.458
3/20/2023,2:56:04 PM,Zeroing,NA,38.475
3/20/2023,2:56:05 PM,Zeroing,NA,38.475
3/20/2023,2:56:06 PM,Zeroing,NA,38.433
3/20/2023,2:56:07 PM,Zeroing,NA,38.425
3/20/2023,2:56:08 PM,Zeroing,NA,38.425
3/20/2023,2:56:09 PM,Zeroing,NA,38.574
3/20/2023,2:56:10 PM,Zeroing,NA,38.45
3/20/2023,2:56:11 PM,Zeroing,NA,38.458
3/20/2023,2:56:12 PM,Zeroing,NA,38.408
3/20/2023,2:56:13 PM,Zeroing,NA,38.375
3/20/2023,2:56:14 PM,Zeroing,NA,38.441
3/20/2023,2:56:15 PM,Zeroing,NA,38.516
3/20/2023,2:56:16 PM,Zeroing,NA,38.433
3/20/2023,2:56:17 PM,Zeroing,NA,38.408
3/20/2023,2:56:18 PM,Zeroing,NA,38.45
3/20/2023,2:56:19 PM,Zeroing,NA,38.417
3/20/2023,2:56:20 PM,Zeroing,NA,38.508
3/20/2023,2:56:21 PM,Zeroing,NA,38.475
3/20/2023,2:56:22 PM,Zeroing,NA,38.441
3/20/2023,2:56:23 PM,Zeroing,NA,38.483
3/20/2023,2:56:24 PM,Zeroing,NA,38.466
3/20/2023,2:56:25 PM,Zeroing,NA,38.475
3/20/2023,2:56:26 PM,Zeroing,NA,38.466
3/20/2023,2:56:27 PM,Zeroing,NA,38.524
3/20/2023,2:56:28 PM,Zeroing,NA,38.433
3/20/2023,2:56:29 PM,Zeroing,NA,38.417
3/20/2023,2:56:30 PM,Zeroing,NA,38.475
3/20/2023,2:56:31 PM,Zeroing,NA,38.499
3/20/2023,2:56:32 PM,Zeroing,NA,38.516
3/20/2023,2:56:33 PM,Zeroing,NA,38.466
