Date,Time,Bag#,CO2 (%),Temperature (deg C)
3/20/2023,9:57:03 AM,Zeroing,NA,33.408
3/20/2023,9:57:05 AM,Zeroing,NA,33.366
3/20/2023,9:57:06 AM,Zeroing,NA,33.333
3/20/2023,9:57:07 AM,Zeroing,NA,33.366
3/20/2023,9:57:08 AM,Zeroing,NA,33.366
3/20/2023,9:57:09 AM,Zeroing,NA,33.333
3/20/2023,9:57:10 AM,Zeroing,NA,33.325
3/20/2023,9:57:11 AM,Zeroing,NA,33.325
3/20/2023,9:57:12 AM,Zeroing,NA,33.408
3/20/2023,9:57:13 AM,Zeroing,NA,33.316
3/20/2023,9:57:14 AM,Zeroing,NA,33.358
3/20/2023,9:57:15 AM,Zeroing,NA,33.383
3/20/2023,9:57:16 AM,Zeroing,NA,33.341
3/20/2023,9:57:17 AM,Zeroing,NA,33.333
3/20/2023,9:57:18 AM,Zeroing,NA,33.316
3/20/2023,9:57:19 AM,Zeroing,NA,33.341
3/20/2023,9:57:20 AM,Zeroing,NA,33.358
3/20/2023,9:57:21 AM,Zeroing,NA,33.325
3/20/2023,9:57:22 AM,Zeroing,NA,33.3
3/20/2023,9:57:23 AM,Zeroing,NA,33.333
3/20/2023,9:57:24 AM,Zeroing,NA,33.308
3/20/2023,9:57:25 AM,Zeroing,NA,33.308
3/20/2023,9:57:26 AM,Zeroing,NA,33.333
3/20/2023,9:57:27 AM,Zeroing,NA,33.349
3/20/2023,9:57:28 AM,Zeroing,NA,33.316
3/20/2023,9:57:29 AM,Zeroing,NA,33.308
3/20/2023,9:57:30 AM,Zeroing,NA,33.308
3/20/2023,9:57:31 AM,Zeroing,NA,33.308
3/20/2023,9:57:32 AM,Zeroing,NA,33.291
3/20/2023,9:57:33 AM,Zeroing,NA,33.316
3/20/2023,9:57:34 AM,Zeroing,NA,33.316
3/20/2023,9:57:35 AM,Zeroing,NA,33.275
3/20/2023,9:57:36 AM,Zeroing,NA,33.283
3/20/2023,9:57:37 AM,Zeroing,NA,33.3
3/20/2023,9:57:38 AM,Zeroing,NA,33.275
3/20/2023,9:57:39 AM,Zeroing,NA,33.308
3/20/2023,9:57:40 AM,Zeroing,NA,33.3
3/20/2023,9:57:41 AM,Zeroing,NA,33.341
3/20/2023,9:57:42 AM,Zeroing,NA,33.291
3/20/2023,9:57:43 AM,Zeroing,NA,33.291
3/20/2023,9:57:44 AM,Zeroing,NA,33.333
3/20/2023,9:57:45 AM,Zeroing,NA,33.325
3/20/2023,9:57:46 AM,Zeroing,NA,33.308
3/20/2023,9:57:47 AM,Zeroing,NA,33.283
3/20/2023,9:57:48 AM,Zeroing,NA,33.316
3/20/2023,9:57:49 AM,Zeroing,NA,33.266
3/20/2023,9:57:50 AM,Zeroing,NA,33.275
3/20/2023,9:57:51 AM,Zeroing,NA,33.308
3/20/2023,9:57:52 AM,Zeroing,NA,33.258
3/20/2023,9:57:53 AM,Zeroing,NA,33.266
3/20/2023,9:57:54 AM,Zeroing,NA,33.291
3/20/2023,9:57:55 AM,Zeroing,NA,33.258
3/20/2023,9:57:56 AM,Zeroing,NA,33.308
3/20/2023,9:57:57 AM,Zeroing,NA,33.333
3/20/2023,9:57:58 AM,Zeroing,NA,33.291
3/20/2023,9:57:59 AM,Zeroing,NA,33.275
3/20/2023,9:58:00 AM,Zeroing,NA,33.308
3/20/2023,9:58:01 AM,Zeroing,NA,33.291
3/20/2023,9:58:02 AM,Zeroing,NA,33.275
3/20/2023,9:58:03 AM,Zeroing,NA,33.3
3/20/2023,10:01:23 AM,0,13.7962,33.225
3/20/2023,10:01:25 AM,0,13.7821,33.208
3/20/2023,10:01:26 AM,0,13.786,33.233
3/20/2023,10:01:27 AM,0,13.7736,33.233
3/20/2023,10:01:28 AM,0,13.7775,33.225
3/20/2023,10:01:29 AM,0,13.7557,33.225
3/20/2023,10:01:30 AM,0,13.7564,33.233
3/20/2023,10:01:31 AM,0,13.7432,33.225
3/20/2023,10:01:32 AM,0,13.7448,33.233
3/20/2023,10:01:33 AM,0,13.7533,33.233
3/20/2023,10:01:34 AM,0,13.7681,33.225
